districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,1991,3492,57.01603665521191,8182,19310,42.37182806835836,782.98756713516,1873.8301855182842,41.78540687338713
Ciutat_Vella,397,517,76.78916827852998,868,1447,59.98617829993089,69.38763395543626,109.24794119097878,63.51390534137222
Eixample,139,140,99.28571428571429,1778,2159,82.35294117647058,176.86559690310852,207.55438362316366,85.21409850067356
Sants_Montjuic,247,490,50.40816326530613,842,2907,28.964568283453733,86.2673515763039,284.6973812855034,30.301420823324083
Les_Corts,151,231,65.36796536796537,626,1227,51.01874490627547,60.640493675588594,117.14190588320041,51.76669546084719
Sarria_Sant_Gervasi,291,548,53.102189781021906,1023,2654,38.54559155990957,91.7907453699111,286.6812608650586,32.01839739818821
Gracia,327,337,97.03264094955489,1182,1288,91.77018633540372,99.84600497542772,108.13260029331913,92.33663548697312
Horta_Guinardo,221,444,49.77477477477478,652,2233,29.198387819077475,64.82370653423331,228.96481789601998,28.311645050931695
Nou_Barris,81,336,24.107142857142858,244,1603,15.221459762944479,28.251717951307185,162.43614420741625,17.39250712281886
Sant_Andreu,113,308,36.688311688311686,355,1543,23.00712896953986,35.69354313184791,142.16588776340268,25.106967426145378
Sant_Marti,238,342,69.5906432748538,1179,2505,47.06586826347306,123.44028877712167,242.12624872171415,50.981787158069245
